timestamp,SHC_code,target_temp_min,target_temp_max,current_internal_temp,door_open_count_1h,cumulative_door_open_duration_1h,ambient_dry_bulb_temp,external_relative_humidity,weather_condition,equipment_age_years,compressor_duty_cycle_ratio_2h,defrost_cycle_active,cargo_volume_utilization_ratio,excursion_risk_score
"03:12:2025, 09:21",COL,2.00,8.00,5.22,11,308,22.37,33.72,Clear,4.51,1.00,0,0.76,0.49
"03:12:2025, 09:42",FRO,-30.00,-18.00,-25.97,12,437,21.86,39.56,Clear,2.01,1.00,0,0.77,0.33
"03:12:2025, 10:03",CRT,15.00,25.00,19.68,11,391,20.23,48.31,Clear,3.32,1.00,0,0.64,0.42
"03:12:2025, 10:24",PIL,2.00,8.00,4.88,10,206,21.32,37.54,Clear,1.76,0.95,0,0.59,0.46
"03:12:2025, 10:45",COL,2.00,8.00,4.64,8,140,20.40,38.11,Clear,2.14,0.89,0,0.63,0.44
"03:12:2025, 11:06",FRO,-30.00,-18.00,-26.14,18,347,19.12,36.66,Clear,1.89,1.00,0,0.74,0.32
"03:12:2025, 11:27",CRT,15.00,25.00,19.62,10,371,19.45,24.81,Clear,2.49,1.00,0,0.81,0.39
"03:12:2025, 11:48",PIL,2.00,8.00,5.22,13,405,19.40,50.60,Clear,3.57,1.00,0,0.67,0.50
"03:12:2025, 12:09",COL,2.00,8.00,4.89,11,300,18.51,22.77,Clear,2.48,0.97,0,0.71,0.46
"03:12:2025, 12:30",FRO,-30.00,-18.00,-25.99,14,509,19.19,43.31,Clear,2.20,1.00,0,0.69,0.34
"03:12:2025, 12:51",CRT,15.00,25.00,19.62,11,398,18.64,52.83,Clear,2.38,1.00,0,0.59,0.42
"03:12:2025, 13:12",PIL,2.00,8.00,4.78,11,263,18.29,30.72,Clear,2.93,0.94,0,0.72,0.45
"03:12:2025, 13:33",COL,2.00,8.00,9.07,15,602,17.59,52.49,Clear,1.55,1.00,0,0.68,1.00
"03:12:2025, 13:54",FRO,-30.00,-18.00,-26.21,13,325,17.35,41.51,Clear,3.03,0.97,0,0.56,0.32
"03:12:2025, 14:15",CRT,15.00,25.00,19.54,9,390,16.77,28.93,Clear,4.01,1.00,0,0.60,0.41
"03:12:2025, 14:36",PIL,2.00,8.00,4.68,7,279,16.57,39.76,Clear,0.92,0.92,0,0.72,0.44
"03:12:2025, 14:57",COL,2.00,8.00,5.44,15,569,16.97,25.81,Clear,3.11,1.00,0,0.73,0.53
"03:12:2025, 15:18",FRO,-30.00,-18.00,-22.47,16,622,16.32,22.55,Clear,1.26,1.00,0,0.67,0.92
"03:12:2025, 15:39",CRT,15.00,25.00,19.35,13,294,15.16,38.25,Clear,2.67,0.91,0,0.59,0.37
"03:12:2025, 16:00",PIL,2.00,8.00,4.80,13,333,16.38,47.92,Clear,3.92,0.96,0,0.64,0.47
"03:12:2025, 16:21",COL,2.00,8.00,4.65,15,317,14.95,49.89,Clear,2.45,0.92,0,0.68,0.45
"03:12:2025, 16:42",FRO,-30.00,-18.00,-26.43,10,190,14.32,41.66,Clear,2.76,0.82,0,0.57,0.27
"03:12:2025, 17:03",CRT,15.00,25.00,19.34,14,315,14.14,50.50,Clear,0.92,0.90,0,0.56,0.37
"03:12:2025, 17:24",PIL,2.00,8.00,4.52,11,262,15.10,22.12,Clear,2.63,0.88,0,0.57,0.45
"03:12:2025, 17:45",COL,2.00,8.00,4.80,12,389,14.61,28.59,Clear,2.00,0.96,0,0.68,0.46
"03:12:2025, 18:06",FRO,-30.00,-18.00,-26.19,17,438,14.54,49.00,Clear,1.93,1.00,0,0.64,0.32
"03:12:2025, 18:27",CRT,15.00,25.00,23.40,20,769,13.95,48.70,Clear,2.25,1.00,0,0.81,0.92
"03:12:2025, 18:48",PIL,2.00,8.00,5.08,12,488,15.04,29.23,Clear,1.48,1.00,0,0.68,0.49
"03:12:2025, 19:09",COL,2.00,8.00,4.27,6,160,15.15,24.48,Clear,2.42,0.81,0,0.71,0.41
"03:12:2025, 19:30",FRO,-30.00,-18.00,-26.42,6,166,15.38,24.81,Clear,2.79,0.82,0,0.65,0.26
"03:12:2025, 19:51",CRT,15.00,25.00,19.25,3,191,15.82,27.20,Clear,2.81,0.84,0,0.66,0.34
"03:12:2025, 20:12",PIL,2.00,8.00,4.45,8,231,15.19,27.87,Clear,3.17,0.86,0,0.70,0.43
"03:12:2025, 20:33",COL,2.00,8.00,4.15,3,107,15.34,47.64,Clear,1.75,0.78,0,0.59,0.41
"03:12:2025, 20:54",FRO,-30.00,-18.00,-26.35,7,201,16.56,43.91,Clear,2.54,0.86,0,0.61,0.28
"03:12:2025, 21:15",CRT,15.00,25.00,19.37,8,277,16.03,43.94,Clear,1.84,0.91,0,0.75,0.36
"03:12:2025, 21:36",PIL,2.00,8.00,4.39,7,161,16.62,22.13,Clear,2.46,0.84,0,0.80,0.40
"03:12:2025, 21:57",COL,2.00,8.00,4.01,1,0,16.91,42.13,Clear,2.33,0.73,0,0.69,0.38
"03:12:2025, 22:18",FRO,-30.00,-18.00,-26.26,10,260,17.81,34.43,Clear,2.31,0.93,0,0.65,0.30
"03:12:2025, 22:39",CRT,15.00,25.00,19.29,8,190,16.87,27.47,Clear,1.66,0.86,0,0.65,0.35
"03:12:2025, 23:00",PIL,2.00,8.00,4.81,8,258,18.79,27.18,Clear,3.10,0.95,0,0.60,0.46
"03:12:2025, 23:21",COL,2.00,8.00,4.62,4,218,17.65,30.98,Clear,1.73,0.90,0,0.76,0.43
"03:12:2025, 23:42",FRO,-30.00,-18.00,-26.31,8,188,18.43,41.73,Clear,1.52,0.89,0,0.66,0.28
"04:12:2025, 00:03",CRT,15.00,25.00,19.35,6,195,18.16,52.87,Clear,0.50,0.89,0,0.63,0.36
"04:12:2025, 00:24",PIL,2.00,8.00,4.82,9,286,18.03,47.21,Clear,1.55,0.95,0,0.65,0.46
"04:12:2025, 00:45",COL,2.00,8.00,4.70,7,219,18.63,50.45,Clear,1.53,0.92,0,0.74,0.44
"04:12:2025, 01:06",FRO,-30.00,-18.00,-26.28,8,162,20.14,27.59,Clear,1.18,0.90,0,0.63,0.29
"04:12:2025, 01:27",CRT,15.00,25.00,19.45,10,215,20.10,44.40,Clear,1.38,0.94,0,0.68,0.37
"04:12:2025, 01:48",PIL,2.00,8.00,5.01,7,243,21.81,51.16,Clear,1.89,0.99,0,0.72,0.46
"04:12:2025, 02:09",COL,2.00,8.00,4.81,9,213,20.16,51.39,Clear,2.42,0.94,0,0.54,0.46
"04:12:2025, 02:30",FRO,-30.00,-18.00,-26.36,5,87,19.96,24.16,Clear,3.71,0.85,0,0.80,0.26
"04:12:2025, 02:51",CRT,15.00,25.00,19.44,5,187,20.70,28.49,Clear,2.05,0.93,0,0.73,0.36
"04:12:2025, 03:12",PIL,2.00,8.00,5.16,10,331,20.94,38.53,Clear,2.41,1.00,0,0.68,0.49
"04:12:2025, 03:33",COL,2.00,8.00,4.40,1,63,19.72,22.97,Clear,2.48,0.82,0,0.75,0.40
"04:12:2025, 03:54",FRO,-30.00,-18.00,-26.24,5,191,20.78,47.21,Clear,2.38,0.93,0,0.63,0.30
"04:12:2025, 04:15",CRT,15.00,25.00,19.44,3,131,22.33,38.56,Clear,3.04,0.92,0,0.50,0.38
"04:12:2025, 04:36",PIL,2.00,8.00,5.23,9,356,20.99,49.96,Clear,2.28,1.00,0,0.65,0.50
"04:12:2025, 04:57",COL,2.00,8.00,5.10,7,233,23.28,43.40,Clear,3.54,1.00,0,0.70,0.48
"04:12:2025, 05:18",FRO,-30.00,-18.00,-26.37,3,24,21.48,46.99,Clear,2.19,0.83,0,0.65,0.26
"04:12:2025, 05:39",CRT,15.00,25.00,19.40,5,105,22.29,33.52,Clear,2.75,0.90,0,0.76,0.35
"04:12:2025, 06:00",PIL,2.00,8.00,5.30,8,317,23.14,35.88,Clear,1.20,1.00,0,0.51,0.53
"04:12:2025, 06:21",COL,2.00,8.00,4.90,8,160,22.96,53.95,Clear,1.95,0.95,0,0.78,0.43
"04:12:2025, 06:42",FRO,-30.00,-18.00,-26.25,7,145,21.92,22.63,Clear,1.99,0.92,0,0.58,0.30
"04:12:2025, 07:03",CRT,15.00,25.00,19.57,9,241,22.34,51.97,Clear,2.81,1.00,0,0.68,0.40
"04:12:2025, 07:24",PIL,2.00,8.00,4.93,13,215,21.65,35.60,Clear,1.74,0.97,0,0.69,0.45
"04:12:2025, 07:45",COL,2.00,8.00,4.85,5,170,22.11,40.72,Clear,2.37,0.94,0,0.48,0.47
"04:12:2025, 08:06",FRO,-30.00,-18.00,-26.14,10,266,21.78,28.73,Clear,1.38,1.00,0,0.68,0.32
"04:12:2025, 08:27",CRT,15.00,25.00,19.67,10,341,21.70,47.82,Clear,2.87,1.00,0,0.83,0.39
"04:12:2025, 08:48",PIL,2.00,8.00,5.22,11,319,22.04,33.82,Clear,2.58,1.00,0,0.58,0.51
"04:12:2025, 09:09",COL,2.00,8.00,5.34,13,468,18.88,30.70,Clear,0.55,1.00,0,0.59,0.53
"04:12:2025, 09:30",FRO,-30.00,-18.00,-26.05,12,389,20.96,29.23,Clear,3.34,1.00,0,0.46,0.34
"04:12:2025, 09:51",CRT,15.00,25.00,19.66,9,394,19.58,33.76,Clear,1.22,1.00,0,0.50,0.43
"04:12:2025, 10:12",PIL,2.00,8.00,5.04,12,334,19.37,26.87,Clear,0.78,1.00,0,0.78,0.46
"04:12:2025, 10:33",COL,2.00,8.00,4.88,11,256,19.77,41.63,Clear,0.50,0.96,0,0.61,0.46
"04:12:2025, 10:54",FRO,-30.00,-18.00,-26.14,12,327,19.62,30.98,Clear,1.27,1.00,0,0.61,0.32
"04:12:2025, 11:15",CRT,15.00,25.00,19.82,15,515,19.87,29.27,Clear,1.87,1.00,0,0.61,0.44
"04:12:2025, 11:36",PIL,2.00,8.00,5.24,12,443,18.37,36.64,Clear,2.91,1.00,0,0.72,0.50
"04:12:2025, 11:57",COL,2.00,8.00,5.03,10,339,19.04,26.09,Clear,2.25,1.00,0,0.55,0.49
"04:12:2025, 12:18",FRO,-30.00,-18.00,-25.95,17,545,19.41,24.36,Clear,1.59,1.00,0,0.77,0.34
"04:12:2025, 12:39",CRT,15.00,25.00,19.35,9,205,17.82,29.64,Clear,1.46,0.89,0,0.75,0.35
"04:12:2025, 13:00",PIL,2.00,8.00,5.11,15,405,18.01,42.71,Clear,1.89,1.00,0,0.55,0.51
"04:12:2025, 13:21",COL,2.00,8.00,5.06,11,412,17.18,54.07,Clear,3.02,1.00,0,0.59,0.50
"04:12:2025, 13:42",FRO,-30.00,-18.00,-25.96,15,559,18.37,28.15,Clear,2.32,1.00,0,0.53,0.35
"04:12:2025, 14:03",CRT,15.00,25.00,23.56,20,801,17.03,33.73,Clear,1.66,1.00,0,0.62,0.92
"04:12:2025, 14:24",PIL,2.00,8.00,9.09,17,666,15.84,39.54,Clear,1.72,1.00,0,0.64,1.00
"04:12:2025, 14:45",COL,2.00,8.00,5.27,13,511,16.62,40.49,Clear,1.86,1.00,0,0.60,0.53
"04:12:2025, 15:06",FRO,-30.00,-18.00,-26.23,11,334,16.69,28.58,Clear,2.96,0.96,0,0.70,0.30
"04:12:2025, 15:27",CRT,15.00,25.00,19.18,3,126,16.12,28.14,Clear,1.41,0.80,0,0.59,0.33
"04:12:2025, 15:48",PIL,2.00,8.00,9.18,20,711,15.57,34.21,Clear,3.91,1.00,0,0.67,1.00
"04:12:2025, 16:09",COL,2.00,8.00,4.91,16,402,15.54,22.13,Clear,3.37,0.99,0,0.64,0.48
"04:12:2025, 16:30",FRO,-30.00,-18.00,-26.25,12,364,15.07,22.19,Clear,2.28,0.95,0,0.65,0.31
"04:12:2025, 16:51",CRT,15.00,25.00,19.51,11,424,15.05,27.04,Clear,1.80,1.00,0,0.58,0.41
"04:12:2025, 17:12",PIL,2.00,8.00,5.08,12,496,14.79,42.11,Clear,0.76,1.00,0,0.61,0.50
"04:12:2025, 17:33",COL,2.00,8.00,4.75,14,366,14.74,31.16,Clear,2.50,0.95,0,0.70,0.46
"04:12:2025, 17:54",FRO,-30.00,-18.00,-26.18,15,398,16.26,41.50,Clear,1.87,1.00,0,0.50,0.33
"04:12:2025, 18:15",CRT,15.00,25.00,23.28,18,671,14.06,47.42,Clear,2.45,1.00,0,0.49,0.92
"04:12:2025, 18:36",PIL,2.00,8.00,5.41,20,599,15.66,43.72,Clear,2.49,1.00,0,0.69,0.54
"04:12:2025, 18:57",COL,2.00,8.00,5.00,13,485,14.10,47.65,Clear,0.50,1.00,0,0.72,0.48
"04:12:2025, 19:18",FRO,-30.00,-18.00,-26.45,4,161,14.71,24.68,Clear,3.72,0.80,0,0.66,0.26
"04:12:2025, 19:39",CRT,15.00,25.00,19.47,9,328,16.90,31.57,Clear,2.63,0.96,0,0.62,0.39
"04:12:2025, 20:00",PIL,2.00,8.00,3.89,2,9,15.08,25.21,Clear,2.54,0.70,0,0.53,0.39
"04:12:2025, 20:21",COL,2.00,8.00,4.64,9,319,14.83,54.81,Clear,1.71,0.92,0,0.62,0.46
"04:12:2025, 20:42",FRO,-30.00,-18.00,-26.28,8,333,15.03,33.44,Clear,2.75,0.93,0,0.68,0.30
"04:12:2025, 21:03",CRT,15.00,25.00,19.26,7,230,14.82,22.11,Clear,2.12,0.85,0,0.63,0.35
"04:12:2025, 21:24",PIL,2.00,8.00,4.74,8,348,15.12,45.17,Clear,0.91,0.94,0,0.59,0.47
"04:12:2025, 21:45",COL,2.00,8.00,4.43,5,183,16.43,51.95,Clear,0.81,0.85,0,0.46,0.45
"04:12:2025, 22:06",FRO,-30.00,-18.00,-26.49,5,65,16.37,35.77,Clear,2.30,0.76,0,0.65,0.25
"04:12:2025, 22:27",CRT,15.00,25.00,19.27,6,167,17.00,47.14,Clear,2.92,0.85,0,0.58,0.35
"04:12:2025, 22:48",PIL,2.00,8.00,4.64,9,252,16.84,46.78,Clear,3.20,0.91,0,0.49,0.47
"04:12:2025, 23:09",COL,2.00,8.00,4.59,5,200,17.82,35.90,Clear,2.40,0.89,0,0.69,0.43
"04:12:2025, 23:30",FRO,-30.00,-18.00,-26.22,9,320,17.27,38.83,Clear,1.11,0.96,0,0.67,0.31
"04:12:2025, 23:51",CRT,15.00,25.00,19.13,2,62,16.77,47.29,Clear,2.36,0.77,0,0.55,0.32
"05:12:2025, 00:12",PIL,2.00,8.00,4.62,7,180,18.86,54.11,Clear,1.72,0.89,0,0.70,0.43
"05:12:2025, 00:33",COL,2.00,8.00,4.42,8,135,17.72,45.11,Clear,1.97,0.84,0,0.62,0.42
"05:12:2025, 00:54",FRO,-30.00,-18.00,-26.30,8,250,17.00,44.41,Clear,1.47,0.91,0,0.55,0.30
"05:12:2025, 01:15",CRT,15.00,25.00,19.27,4,63,20.35,49.02,Clear,2.08,0.84,0,0.56,0.34
"05:12:2025, 01:36",PIL,2.00,8.00,4.71,9,185,19.80,53.85,Clear,1.72,0.91,0,0.54,0.45
"05:12:2025, 01:57",COL,2.00,8.00,5.32,9,418,20.25,48.35,Clear,0.99,1.00,0,0.51,0.54
"05:12:2025, 02:18",FRO,-30.00,-18.00,-25.95,13,488,21.03,29.87,Clear,2.53,1.00,0,0.58,0.35
"05:12:2025, 02:39",CRT,15.00,25.00,19.55,8,273,20.62,23.97,Clear,0.60,0.99,0,0.63,0.40
"05:12:2025, 03:00",PIL,2.00,8.00,4.97,8,236,21.47,51.24,Clear,2.32,0.98,0,0.57,0.47
"05:12:2025, 03:21",COL,2.00,8.00,5.17,9,339,20.76,25.96,Clear,2.05,1.00,0,0.59,0.50
"05:12:2025, 03:42",FRO,-30.00,-18.00,-26.33,5,127,19.85,40.96,Clear,1.72,0.87,0,0.52,0.29
"05:12:2025, 04:03",CRT,15.00,25.00,19.47,6,197,21.01,37.53,Clear,1.48,0.94,0,0.66,0.38
"05:12:2025, 04:24",PIL,2.00,8.00,5.02,9,253,21.56,41.03,Clear,2.80,0.99,0,0.57,0.48
"05:12:2025, 04:45",COL,2.00,8.00,4.83,9,165,21.92,44.00,Clear,2.02,0.94,0,0.49,0.47
"05:12:2025, 05:06",FRO,-30.00,-18.00,-26.12,8,302,21.15,47.42,Clear,3.74,1.00,0,0.56,0.33
"05:12:2025, 05:27",CRT,15.00,25.00,19.58,10,285,21.12,28.72,Clear,2.83,1.00,0,0.59,0.41
"05:12:2025, 05:48",PIL,2.00,8.00,4.80,8,202,20.48,29.01,Clear,1.22,0.94,0,0.61,0.46
"05:12:2025, 06:09",COL,2.00,8.00,4.65,3,98,21.84,28.60,Clear,2.71,0.89,0,0.56,0.44
"05:12:2025, 06:30",FRO,-30.00,-18.00,-26.27,5,134,21.58,27.15,Clear,1.51,0.91,0,0.45,0.30
"05:12:2025, 06:51",CRT,15.00,25.00,19.35,1,48,22.67,36.37,Clear,1.34,0.87,0,0.57,0.35
"05:12:2025, 07:12",PIL,2.00,8.00,5.08,8,243,22.61,45.26,Clear,2.65,1.00,0,0.69,0.47
"05:12:2025, 07:33",COL,2.00,8.00,5.07,5,269,21.66,46.87,Clear,2.59,1.00,0,0.56,0.49
"05:12:2025, 07:54",FRO,-30.00,-18.00,-26.26,4,137,21.80,31.90,Clear,3.54,0.91,0,0.51,0.30
"05:12:2025, 08:15",CRT,15.00,25.00,19.53,10,253,20.92,49.53,Clear,2.35,0.98,0,0.56,0.40
"05:12:2025, 08:36",PIL,2.00,8.00,5.22,15,328,21.77,35.16,Clear,2.71,1.00,0,0.50,0.52
"05:12:2025, 08:57",COL,2.00,8.00,5.55,12,453,21.94,28.99,Clear,2.97,1.00,0,0.60,0.56
"05:12:2025, 09:18",FRO,-30.00,-18.00,-26.11,13,325,21.01,49.67,Clear,1.07,1.00,0,0.59,0.33
"05:12:2025, 09:39",CRT,15.00,25.00,19.59,11,321,20.16,46.76,Clear,1.89,1.00,0,0.48,0.42
"05:12:2025, 10:00",PIL,2.00,8.00,5.24,14,382,20.27,51.46,Clear,0.50,1.00,0,0.49,0.53
"05:12:2025, 10:21",COL,2.00,8.00,5.19,17,386,19.62,36.02,Clear,3.06,1.00,0,0.52,0.52
"05:12:2025, 10:42",FRO,-30.00,-18.00,-26.07,15,376,20.43,39.79,Clear,2.15,1.00,0,0.66,0.33
"05:12:2025, 11:03",CRT,15.00,25.00,19.41,6,223,18.87,36.18,Clear,1.94,0.92,0,0.62,0.37
"05:12:2025, 11:24",PIL,2.00,8.00,5.14,17,335,20.59,36.43,Clear,2.42,1.00,0,0.58,0.50
"05:12:2025, 11:45",COL,2.00,8.00,5.65,13,538,20.55,47.87,Clear,1.92,1.00,0,0.60,0.57
"05:12:2025, 12:06",FRO,-30.00,-18.00,-26.18,14,347,17.78,42.78,Clear,2.74,0.99,0,0.42,0.33
"05:12:2025, 12:27",CRT,15.00,25.00,19.71,10,483,18.15,27.14,Clear,2.11,1.00,0,0.63,0.42
"05:12:2025, 12:48",PIL,2.00,8.00,4.49,6,172,17.51,50.76,Clear,1.04,0.86,0,0.74,0.42
"05:12:2025, 13:09",COL,2.00,8.00,4.80,11,273,18.23,48.51,Clear,1.30,0.95,0,0.59,0.47
"05:12:2025, 13:30",FRO,-30.00,-18.00,-26.17,14,403,16.29,39.05,Clear,3.81,1.00,0,0.81,0.31
"05:12:2025, 13:51",CRT,15.00,25.00,19.31,15,191,17.20,50.63,Clear,2.14,0.87,0,0.54,0.36
"05:12:2025, 14:12",PIL,2.00,8.00,5.17,15,448,17.37,29.59,Clear,1.01,1.00,0,0.53,0.52
"05:12:2025, 14:33",COL,2.00,8.00,5.17,14,482,16.35,36.10,Clear,1.89,1.00,0,0.66,0.50
"05:12:2025, 14:54",FRO,-30.00,-18.00,-22.42,17,665,16.60,28.97,Clear,3.01,1.00,0,0.57,0.92
"05:12:2025, 15:15",CRT,15.00,25.00,19.44,15,353,15.38,50.30,Clear,0.96,0.95,0,0.67,0.38
"05:12:2025, 15:36",PIL,2.00,8.00,4.38,5,192,15.51,45.31,Clear,1.07,0.84,0,0.51,0.44
"05:12:2025, 15:57",COL,2.00,8.00,4.55,11,243,16.01,24.31,Clear,2.87,0.88,0,0.60,0.44
"05:12:2025, 16:18",FRO,-30.00,-18.00,-26.23,19,378,15.28,40.02,Clear,2.68,0.97,0,0.61,0.31
"05:12:2025, 16:39",CRT,15.00,25.00,19.63,17,495,15.86,37.84,Clear,3.17,1.00,0,0.31,0.45
"05:12:2025, 17:00",PIL,2.00,8.00,5.12,15,541,13.84,39.80,Clear,2.63,1.00,0,0.68,0.50
"05:12:2025, 17:21",COL,2.00,8.00,8.92,19,613,15.38,25.16,Clear,0.98,1.00,0,0.61,1.00
"05:12:2025, 17:42",FRO,-30.00,-18.00,-26.33,14,276,15.06,23.79,Clear,3.44,0.89,0,0.78,0.28
"05:12:2025, 18:03",CRT,15.00,25.00,19.36,15,312,14.84,23.70,Clear,3.85,0.91,0,0.55,0.38
"05:12:2025, 18:24",PIL,2.00,8.00,4.16,7,135,14.48,30.37,Clear,3.56,0.78,0,0.71,0.40
"05:12:2025, 18:45",COL,2.00,8.00,4.78,15,306,16.92,50.49,Clear,3.96,0.95,0,0.47,0.48
"05:12:2025, 19:06",FRO,-30.00,-18.00,-26.55,2,34,15.25,22.33,Clear,2.33,0.72,0,0.53,0.24
"05:12:2025, 19:27",CRT,15.00,25.00,19.29,10,242,15.26,22.62,Clear,2.65,0.87,0,0.51,0.37
"05:12:2025, 19:48",PIL,2.00,8.00,4.24,4,121,15.96,25.90,Clear,1.75,0.80,0,0.48,0.43
"05:12:2025, 20:09",COL,2.00,8.00,4.27,9,176,14.64,43.83,Clear,1.37,0.81,0,0.56,0.43
"05:12:2025, 20:30",FRO,-30.00,-18.00,-26.27,8,340,14.98,41.65,Clear,1.45,0.94,0,0.61,0.30
"05:12:2025, 20:51",CRT,15.00,25.00,19.08,8,88,14.64,35.20,Clear,1.86,0.75,0,0.54,0.31
"05:12:2025, 21:12",PIL,2.00,8.00,4.55,5,243,16.04,40.89,Clear,3.14,0.89,0,0.45,0.46
"05:12:2025, 21:33",COL,2.00,8.00,4.68,7,316,15.43,32.76,Clear,3.18,0.93,0,0.72,0.45
"05:12:2025, 21:54",FRO,-30.00,-18.00,-26.29,9,294,15.84,40.83,Clear,3.16,0.92,0,0.74,0.29
"05:12:2025, 22:15",CRT,15.00,25.00,19.25,6,196,15.55,40.54,Clear,0.56,0.84,0,0.70,0.33
"05:12:2025, 22:36",PIL,2.00,8.00,4.66,10,270,16.53,43.38,Clear,1.48,0.91,0,0.61,0.45
"05:12:2025, 22:57",COL,2.00,8.00,3.95,0,0,16.16,37.71,Clear,2.77,0.71,0,0.65,0.38
"05:12:2025, 23:18",FRO,-30.00,-18.00,-26.37,5,110,18.92,24.39,Clear,1.67,0.84,0,0.49,0.28
"05:12:2025, 23:39",CRT,15.00,25.00,19.25,7,105,18.47,50.77,Clear,1.56,0.83,0,0.66,0.33
"06:12:2025, 00:00",PIL,2.00,8.00,4.29,4,30,19.47,25.11,Clear,1.54,0.80,0,0.56,0.41
"06:12:2025, 00:21",COL,2.00,8.00,4.31,3,79,18.20,29.00,Clear,4.53,0.81,0,0.45,0.43
"06:12:2025, 00:42",FRO,-30.00,-18.00,-26.40,3,79,18.93,39.11,Clear,3.01,0.82,0,0.58,0.27
"06:12:2025, 01:03",CRT,15.00,25.00,19.34,6,144,19.62,34.82,Clear,2.23,0.88,0,0.48,0.37
"06:12:2025, 01:24",PIL,2.00,8.00,4.63,4,135,20.40,28.20,Clear,2.91,0.89,0,0.50,0.45
"06:12:2025, 01:45",COL,2.00,8.00,5.37,11,448,19.86,22.16,Clear,1.01,1.00,0,0.37,0.56
"06:12:2025, 02:06",FRO,-30.00,-18.00,-26.24,6,210,20.02,41.76,Clear,1.30,0.93,0,0.72,0.29
"06:12:2025, 02:27",CRT,15.00,25.00,19.33,3,121,20.08,49.14,Clear,1.60,0.87,0,0.67,0.35
"06:12:2025, 02:48",PIL,2.00,8.00,4.73,7,162,20.83,43.27,Clear,1.49,0.91,0,0.36,0.48
"06:12:2025, 03:09",COL,2.00,8.00,4.69,4,113,21.83,37.73,Clear,2.35,0.90,0,0.53,0.45
"06:12:2025, 03:30",FRO,-30.00,-18.00,-26.23,9,205,20.56,26.61,Clear,2.24,0.94,0,0.55,0.31
"06:12:2025, 03:51",CRT,15.00,25.00,19.41,7,116,22.00,26.72,Clear,1.59,0.90,0,0.65,0.36
"06:12:2025, 04:12",PIL,2.00,8.00,4.98,9,250,21.16,54.13,Clear,3.15,0.98,0,0.55,0.48
"06:12:2025, 04:33",COL,2.00,8.00,4.52,2,67,21.15,49.35,Clear,1.24,0.85,0,0.47,0.44
"06:12:2025, 04:54",FRO,-30.00,-18.00,-26.37,1,15,21.85,49.26,Clear,2.80,0.83,0,0.53,0.27
"06:12:2025, 05:15",CRT,15.00,25.00,19.54,12,224,22.08,28.25,Clear,0.99,0.98,0,0.66,0.39
"06:12:2025, 05:36",PIL,2.00,8.00,4.74,6,118,22.35,32.89,Clear,3.32,0.91,0,0.59,0.44
"06:12:2025, 05:57",COL,2.00,8.00,4.78,5,131,22.40,35.38,Clear,1.84,0.92,0,0.71,0.43
"06:12:2025, 06:18",FRO,-30.00,-18.00,-26.14,9,260,21.99,27.90,Clear,2.17,1.00,0,0.48,0.33
"06:12:2025, 06:39",CRT,15.00,25.00,19.51,6,173,22.80,34.22,Clear,2.14,0.96,0,0.62,0.39
"06:12:2025, 07:00",PIL,2.00,8.00,4.71,4,72,23.39,33.68,Clear,2.41,0.90,0,0.51,0.45
"06:12:2025, 07:21",COL,2.00,8.00,4.70,7,129,21.43,51.60,Clear,1.15,0.90,0,0.54,0.45
"06:12:2025, 07:42",FRO,-30.00,-18.00,-26.31,1,43,23.01,51.09,Clear,3.36,0.87,0,0.41,0.29
"06:12:2025, 08:03",CRT,15.00,25.00,19.98,14,598,21.32,45.16,Clear,2.38,1.00,0,0.50,0.46
"06:12:2025, 08:24",PIL,2.00,8.00,5.46,16,455,20.74,42.33,Clear,3.70,1.00,0,0.52,0.55
"06:12:2025, 08:45",COL,2.00,8.00,4.90,11,226,20.88,36.65,Clear,1.83,0.96,0,0.53,0.47
"06:12:2025, 09:06",FRO,-30.00,-18.00,-25.88,16,572,20.93,39.06,Clear,2.06,1.00,0,0.40,0.37
"06:12:2025, 09:27",CRT,15.00,25.00,19.67,10,334,21.92,33.27,Clear,1.04,1.00,0,0.50,0.43
"06:12:2025, 09:48",PIL,2.00,8.00,4.75,6,142,21.74,33.51,Clear,2.95,0.92,0,0.51,0.46
"06:12:2025, 10:09",COL,2.00,8.00,5.73,15,591,19.92,50.68,Clear,2.82,1.00,0,0.42,0.61
"06:12:2025, 10:30",FRO,-30.00,-18.00,-26.06,12,404,19.93,40.42,Clear,1.15,1.00,0,0.45,0.34
"06:12:2025, 10:51",CRT,15.00,25.00,19.50,13,230,20.84,54.64,Clear,1.58,0.96,0,0.40,0.41
"06:12:2025, 11:12",PIL,2.00,8.00,4.46,8,133,18.38,42.79,Clear,1.87,0.85,0,0.56,0.43
"06:12:2025, 11:33",COL,2.00,8.00,5.15,15,396,18.72,54.94,Clear,1.23,1.00,0,0.62,0.50
"06:12:2025, 11:54",FRO,-30.00,-18.00,-25.97,16,522,19.32,27.85,Clear,1.85,1.00,0,0.62,0.34
"06:12:2025, 12:15",CRT,15.00,25.00,19.63,10,403,18.54,24.23,Clear,2.22,1.00,0,0.49,0.43
"06:12:2025, 12:36",PIL,2.00,8.00,9.15,19,604,18.44,53.52,Clear,3.43,1.00,0,0.50,1.00
"06:12:2025, 12:57",COL,2.00,8.00,4.67,12,248,17.38,32.85,Clear,1.42,0.91,0,0.52,0.46
"06:12:2025, 13:18",FRO,-30.00,-18.00,-26.23,9,281,18.19,22.43,Clear,1.11,0.95,0,0.72,0.30
