timestamp,SHC_code,target_temp_min,target_temp_max,current_internal_temp,door_open_count_1h,cumulative_door_open_duration_1h,ambient_dry_bulb_temp,external_relative_humidity,weather_condition,equipment_age_years,compressor_duty_cycle_ratio_2h,defrost_cycle_active,cargo_volume_utilization_ratio,excursion_risk_score
"05:12:2025, 22:57",COL,2.0,8.0,3.95,0,0,16.16,37.71,Clear,2.77,0.71,0,0.65,0.38
"02:06:2025, 03:06",FRO,-30.0,-18.0,-25.31,6,277,43.41,97.12,Rainy,2.31,1.0,1,0.84,0.5
"11:11:2025, 07:27",CRT,15.0,25.0,19.59,12,257,22.25,37.53,Clear,4.46,1.0,0,0.51,0.42
"25:01:2026, 07:09",COL,2.0,8.0,4.65,5,94,21.91,53.41,Cloudy,5.3,0.89,0,0.92,0.4
"25:01:2026, 06:27",CRT,15.0,25.0,19.48,9,187,21.54,65.65,Cloudy,4.47,0.95,0,0.9,0.35
"13:05:2025, 21:27",CRT,15.0,25.0,20.34,7,145,40.07,42.01,Clear,7.57,1.0,0,0.56,0.46
"14:12:2025, 17:18",FRO,-30.0,-18.0,-26.29,14,301,15.76,68.04,Cloudy,2.33,0.92,0,0.32,0.32
"03:06:2025, 13:45",COL,2.0,8.0,8.56,17,545,40.11,97.2,Rainy,4.33,1.0,1,0.72,1.0
"24:02:2026, 15:51",CRT,15.0,25.0,19.39,6,156,15.99,23.07,Clear,8.82,1.0,0,0.85,0.34
"01:06:2025, 08:33",COL,2.0,8.0,8.58,17,542,45.86,85.3,Rainy,4.64,1.0,0,0.77,1.0
"25:12:2025, 17:12",PIL,2.0,8.0,4.86,11,408,14.8,26.87,Sandstorm,2.37,0.98,0,0.82,0.45
"31:10:2025, 04:24",PIL,2.0,8.0,5.51,5,143,31.19,62.91,Cloudy,6.21,1.0,0,0.85,0.5
"26:05:2025, 12:12",PIL,2.0,8.0,6.93,12,362,42.06,61.73,Cloudy,3.02,1.0,0,0.49,0.73
"05:02:2026, 23:09",COL,2.0,8.0,4.74,6,119,17.77,51.77,Clear,7.08,1.0,0,0.44,0.47
"16:01:2026, 13:09",COL,2.0,8.0,5.31,14,482,18.06,14.53,Sandstorm,4.77,1.0,0,0.52,0.54
"26:06:2025, 14:45",COL,2.0,8.0,6.95,13,487,38.45,24.4,Clear,3.01,1.0,0,0.74,0.71
"07:08:2025, 05:39",CRT,15.0,25.0,20.68,5,226,44.83,93.48,Rainy,2.94,1.0,1,0.81,0.68
"15:11:2025, 23:48",PIL,2.0,8.0,4.16,2,41,17.49,22.54,Clear,3.8,0.77,0,0.5,0.41
"13:02:2026, 04:03",CRT,15.0,25.0,19.57,7,277,20.98,29.86,Clear,6.86,1.0,0,0.53,0.41
"27:03:2025, 01:27",CRT,15.0,25.0,20.18,11,392,28.16,27.85,Sandstorm,9.5,1.0,0,0.43,0.46
"23:08:2025, 09:48",PIL,2.0,8.0,7.53,14,579,42.79,48.73,Cloudy,6.22,1.0,0,0.65,0.8
"01:03:2025, 12:36",PIL,2.0,8.0,6.18,18,528,27.49,23.71,Clear,5.74,1.0,0,0.84,0.61
"12:12:2025, 22:36",PIL,2.0,8.0,4.0,2,0,16.79,24.81,Clear,1.56,0.73,0,0.4,0.41
"22:06:2025, 06:27",CRT,15.0,25.0,20.24,3,50,44.99,39.9,Clear,2.67,1.0,0,0.42,0.47
"01:05:2025, 01:27",CRT,15.0,25.0,20.61,12,262,43.01,49.62,Clear,7.59,1.0,0,0.96,0.46
"08:07:2025, 07:27",CRT,15.0,25.0,20.27,4,60,45.43,25.96,Clear,3.25,1.0,0,0.57,0.46
"20:08:2025, 10:45",COL,2.0,8.0,8.89,9,404,43.29,97.39,Rainy,8.4,1.0,1,0.4,1.0
"23:03:2025, 16:15",CRT,15.0,25.0,20.06,14,421,24.43,23.09,Sandstorm,7.89,1.0,0,0.48,0.45
"18:08:2025, 22:21",COL,2.0,8.0,6.81,9,249,38.63,90.25,Rainy,5.92,1.0,1,0.38,0.97
"14:06:2025, 18:12",PIL,2.0,8.0,7.08,11,337,37.27,89.86,Rainy,3.83,1.0,0,0.57,0.88
"02:06:2025, 07:18",FRO,-30.0,-18.0,-25.03,10,399,44.82,98.86,Rainy,3.89,1.0,0,0.9,0.46
"08:11:2025, 04:12",PIL,2.0,8.0,4.76,8,152,21.45,51.23,Clear,4.67,0.92,0,0.51,0.46
"19:12:2025, 12:06",FRO,-30.0,-18.0,-26.22,11,238,19.92,54.27,Cloudy,3.49,0.95,0,0.55,0.31
"25:09:2025, 22:06",FRO,-30.0,-18.0,-25.47,6,256,39.88,47.51,Clear,8.55,1.0,0,0.8,0.35
"23:12:2025, 12:42",FRO,-30.0,-18.0,-26.21,12,306,17.95,18.31,Sandstorm,2.47,0.96,0,0.94,0.29
"24:04:2025, 01:48",PIL,2.0,8.0,6.07,8,299,28.77,41.28,Clear,9.49,1.0,0,0.39,0.61
"29:08:2025, 05:06",FRO,-30.0,-18.0,-25.53,4,160,45.41,53.34,Clear,6.64,1.0,0,0.83,0.35
"23:02:2026, 10:48",PIL,2.0,8.0,5.57,9,355,20.79,52.57,Clear,9.26,1.0,0,0.97,0.49
"03:12:2025, 06:33",COL,2.0,8.0,5.07,10,257,22.13,41.48,Clear,1.41,1.0,0,0.62,0.48
"14:11:2025, 00:33",COL,2.0,8.0,4.39,6,119,17.93,35.23,Clear,4.53,0.83,0,0.54,0.43
"24:05:2025, 05:15",CRT,15.0,25.0,20.6,11,357,44.38,47.12,Cloudy,3.63,1.0,0,0.36,0.54
"28:09:2025, 06:48",PIL,2.0,8.0,7.07,7,190,44.74,41.83,Clear,8.43,1.0,0,0.84,0.67
"14:09:2025, 23:36",PIL,2.0,8.0,7.36,12,394,41.88,26.99,Clear,9.27,1.0,0,0.42,0.77
"25:11:2025, 22:51",CRT,15.0,25.0,19.22,4,139,16.58,32.97,Clear,3.33,0.82,0,0.88,0.31
"19:01:2026, 18:30",FRO,-30.0,-18.0,-26.34,13,252,15.44,22.85,Sandstorm,5.41,0.88,0,0.71,0.28
"12:06:2025, 03:33",COL,2.0,8.0,7.05,7,202,43.11,97.88,Rainy,3.31,1.0,1,0.55,0.98
"23:08:2025, 04:12",PIL,2.0,8.0,6.85,6,223,45.44,55.31,Cloudy,5.08,1.0,0,0.61,0.7
"17:12:2025, 16:42",FRO,-30.0,-18.0,-26.1,14,516,15.05,53.27,Cloudy,3.95,1.0,0,0.5,0.34
"22:02:2026, 15:12",PIL,2.0,8.0,5.75,18,549,16.94,48.94,Clear,8.71,1.0,0,0.81,0.54
"29:07:2025, 16:54",FRO,-30.0,-18.0,-25.39,14,509,38.95,55.42,Cloudy,4.5,1.0,0,0.73,0.38
"08:01:2026, 16:09",COL,2.0,8.0,4.67,15,317,15.26,54.64,Cloudy,4.77,0.92,0,0.38,0.49
"26:03:2025, 11:06",FRO,-30.0,-18.0,-25.65,12,399,29.47,24.59,Sandstorm,9.48,1.0,0,0.52,0.36
"23:11:2025, 14:09",COL,2.0,8.0,5.11,11,439,16.86,31.1,Clear,4.1,1.0,0,0.76,0.48
"08:07:2025, 11:39",CRT,15.0,25.0,20.64,13,444,42.69,32.49,Clear,2.78,1.0,0,0.75,0.51
"25:11:2025, 05:21",COL,2.0,8.0,4.9,4,152,23.2,39.44,Clear,2.37,0.95,0,0.97,0.41
"09:08:2025, 14:00",PIL,2.0,8.0,11.89,21,682,39.62,87.53,Rainy,6.34,1.0,0,0.65,1.0
"14:06:2025, 21:00",PIL,2.0,8.0,6.74,10,220,38.6,95.12,Rainy,1.06,1.0,1,0.53,0.93
"14:10:2025, 03:15",CRT,15.0,25.0,20.19,8,283,31.9,43.76,Cloudy,8.71,1.0,0,0.32,0.47
"12:11:2025, 02:21",COL,2.0,8.0,4.75,6,195,20.0,53.63,Clear,3.08,0.92,0,0.4,0.48
"28:04:2025, 21:18",FRO,-30.0,-18.0,-25.84,8,336,25.1,49.49,Clear,8.13,1.0,0,0.7,0.33
"17:08:2025, 02:57",COL,2.0,8.0,8.16,12,319,43.13,91.09,Rainy,6.49,1.0,1,0.5,1.0
"24:04:2025, 00:45",COL,2.0,8.0,5.76,7,199,28.04,51.8,Clear,8.56,1.0,0,0.56,0.55
"18:01:2026, 11:21",COL,2.0,8.0,5.13,11,403,18.24,15.01,Sandstorm,4.74,1.0,0,0.67,0.49
"27:04:2025, 16:15",CRT,15.0,25.0,20.34,17,583,26.36,36.38,Clear,9.2,1.0,0,0.46,0.49
"18:02:2026, 16:42",FRO,-30.0,-18.0,-22.33,16,669,14.91,31.24,Clear,8.59,1.0,0,0.82,0.92
"14:09:2025, 12:24",PIL,2.0,8.0,7.18,14,347,41.17,43.02,Clear,8.05,1.0,0,0.37,0.75
"16:08:2025, 16:27",CRT,15.0,25.0,20.46,11,229,39.35,87.12,Rainy,6.55,1.0,1,0.3,0.71
"19:04:2025, 23:48",PIL,2.0,8.0,5.67,5,208,26.62,43.26,Clear,10.51,1.0,0,0.48,0.55
"10:12:2025, 05:51",CRT,15.0,25.0,19.3,1,46,21.44,32.03,Clear,2.17,0.84,0,0.56,0.34
"06:04:2025, 13:27",CRT,15.0,25.0,20.24,17,488,26.86,64.71,Cloudy,8.57,1.0,0,0.69,0.45
"10:11:2025, 13:15",CRT,15.0,25.0,19.75,13,493,18.75,51.36,Clear,3.07,1.0,0,0.53,0.44
"08:05:2025, 06:21",COL,2.0,8.0,6.67,9,220,43.23,30.84,Clear,6.77,1.0,0,0.78,0.66
"16:11:2025, 03:18",FRO,-30.0,-18.0,-26.24,7,196,20.48,49.72,Clear,4.96,0.93,0,0.43,0.31
"01:07:2025, 12:42",FRO,-30.0,-18.0,-25.31,15,512,41.57,50.87,Clear,1.64,1.0,0,0.82,0.38
"06:08:2025, 08:39",CRT,15.0,25.0,24.97,17,682,44.17,93.58,Rainy,6.33,1.0,0,0.76,0.92
"09:10:2025, 12:18",FRO,-30.0,-18.0,-25.6,13,449,29.59,43.12,Cloudy,8.19,1.0,0,0.43,0.37
"09:05:2025, 05:27",CRT,15.0,25.0,20.48,5,86,45.37,30.75,Clear,7.37,1.0,0,0.78,0.45
"25:10:2025, 21:21",COL,2.0,8.0,5.25,7,236,24.98,21.35,Sandstorm,5.95,1.0,0,0.84,0.48
"06:06:2025, 20:51",CRT,15.0,25.0,20.41,5,210,38.75,85.4,Rainy,4.89,1.0,1,0.82,0.63
"20:05:2025, 02:12",PIL,2.0,8.0,6.54,5,171,43.1,67.11,Cloudy,5.23,1.0,0,0.25,0.7
"15:01:2026, 19:39",CRT,15.0,25.0,19.25,5,174,16.27,13.21,Sandstorm,4.4,0.84,0,0.49,0.35
"03:09:2025, 18:27",CRT,15.0,25.0,20.53,14,352,38.23,42.81,Clear,8.54,1.0,0,0.7,0.48
"22:07:2025, 19:42",FRO,-30.0,-18.0,-25.81,4,84,38.36,51.33,Clear,2.89,1.0,0,0.56,0.34
"01:08:2025, 07:12",PIL,2.0,8.0,6.79,10,203,45.24,66.48,Cloudy,4.24,1.0,0,0.92,0.65
"18:08:2025, 10:27",CRT,15.0,25.0,20.72,11,271,44.49,92.54,Rainy,5.69,1.0,1,0.38,0.74
"14:08:2025, 11:57",COL,2.0,8.0,8.27,16,583,41.49,94.2,Rainy,6.81,1.0,0,0.27,1.0
"11:08:2025, 07:39",CRT,15.0,25.0,21.2,8,306,44.98,87.25,Rainy,5.25,1.0,1,0.42,0.77
"28:05:2025, 04:48",PIL,2.0,8.0,7.12,10,384,43.77,57.81,Cloudy,5.26,1.0,0,0.73,0.73
"03:10:2025, 06:09",COL,2.0,8.0,5.89,7,143,31.46,50.77,Clear,7.27,1.0,0,0.72,0.54
"27:03:2025, 09:09",COL,2.0,8.0,5.93,11,243,28.73,16.78,Sandstorm,8.74,1.0,0,0.39,0.59
"03:01:2026, 02:48",PIL,2.0,8.0,4.46,2,60,20.62,58.71,Cloudy,3.76,0.84,0,0.69,0.41
"20:06:2025, 22:15",CRT,15.0,25.0,20.32,11,249,40.73,56.92,Cloudy,2.51,1.0,0,0.56,0.48
"08:10:2025, 11:48",PIL,2.0,8.0,6.3,12,388,28.92,48.82,Cloudy,8.52,1.0,0,0.6,0.62
"26:07:2025, 09:27",CRT,15.0,25.0,20.76,15,500,43.91,49.89,Clear,3.57,1.0,0,0.7,0.54
"14:02:2026, 17:09",COL,2.0,8.0,5.34,16,400,16.5,54.84,Clear,7.58,1.0,0,0.45,0.52
"26:03:2025, 00:15",CRT,15.0,25.0,20.05,8,282,28.47,16.77,Sandstorm,8.57,1.0,0,0.42,0.44
"10:07:2025, 03:54",FRO,-30.0,-18.0,-25.49,9,222,44.71,27.4,Clear,1.43,1.0,0,0.85,0.35
"20:06:2025, 00:54",FRO,-30.0,-18.0,-25.66,6,146,41.59,44.72,Cloudy,0.67,1.0,0,0.41,0.37
"05:07:2025, 12:36",PIL,2.0,8.0,6.55,8,211,42.04,29.93,Clear,1.69,1.0,0,0.72,0.65
"02:06:2025, 20:36",PIL,2.0,8.0,6.28,2,0,39.76,91.99,Rainy,3.64,1.0,1,0.82,0.8
"30:10:2025, 00:45",COL,2.0,8.0,5.2,6,145,27.26,65.7,Cloudy,5.21,1.0,0,0.84,0.46
"24:11:2025, 12:54",FRO,-30.0,-18.0,-26.11,10,385,19.04,24.35,Clear,3.95,1.0,0,0.98,0.3
"24:05:2025, 23:48",PIL,2.0,8.0,6.68,8,316,40.36,52.4,Cloudy,6.22,1.0,0,0.58,0.69
"03:08:2025, 03:18",FRO,-30.0,-18.0,-25.35,7,217,43.93,96.82,Rainy,3.92,1.0,1,0.94,0.48
"31:01:2026, 12:15",CRT,15.0,25.0,19.7,14,443,19.07,68.82,Cloudy,6.61,1.0,0,0.71,0.41
"29:01:2026, 15:48",PIL,2.0,8.0,4.92,11,415,15.3,57.94,Cloudy,6.48,0.99,0,0.79,0.46
"11:10:2025, 17:30",FRO,-30.0,-18.0,-25.96,10,252,23.48,55.35,Cloudy,9.41,1.0,0,0.44,0.33
"04:12:2025, 10:33",COL,2.0,8.0,4.88,11,256,19.77,41.63,Clear,0.5,0.96,0,0.61,0.46
"16:06:2025, 04:51",CRT,15.0,25.0,20.47,8,250,44.32,63.47,Cloudy,4.13,1.0,0,0.36,0.52
"25:03:2025, 01:09",COL,2.0,8.0,5.65,6,112,29.37,26.54,Sandstorm,9.42,1.0,0,0.41,0.55
"30:01:2026, 04:45",COL,2.0,8.0,5.11,7,280,21.86,65.31,Cloudy,6.63,1.0,0,0.8,0.47
"25:01:2026, 21:30",FRO,-30.0,-18.0,-26.46,8,109,15.88,60.01,Cloudy,5.73,0.79,0,0.75,0.25
"19:03:2025, 05:30",FRO,-30.0,-18.0,-25.79,6,162,32.01,61.87,Cloudy,7.73,1.0,0,0.34,0.35
"10:06:2025, 01:09",COL,2.0,8.0,6.89,4,165,42.2,94.98,Rainy,2.63,1.0,1,0.69,0.93
"17:03:2025, 04:09",COL,2.0,8.0,5.69,2,75,31.01,45.98,Cloudy,7.4,1.0,0,0.54,0.53
"04:06:2025, 05:51",CRT,15.0,25.0,21.4,9,384,46.51,98.23,Rainy,2.88,1.0,1,0.85,0.74
"13:01:2026, 18:18",FRO,-30.0,-18.0,-26.35,10,254,15.1,19.32,Sandstorm,4.3,0.88,0,0.59,0.29
"14:06:2025, 12:36",PIL,2.0,8.0,8.45,10,452,41.85,89.22,Rainy,2.36,1.0,1,0.64,1.0
"11:09:2025, 02:09",COL,2.0,8.0,6.57,2,49,42.89,45.77,Clear,8.26,1.0,0,0.5,0.65
"28:11:2025, 20:09",COL,2.0,8.0,4.05,3,72,15.07,27.03,Clear,3.13,0.75,0,0.87,0.36
"23:11:2025, 10:39",CRT,15.0,25.0,19.84,13,499,20.89,33.02,Clear,2.19,1.0,0,0.87,0.41
"10:07:2025, 02:51",CRT,15.0,25.0,20.29,5,135,43.58,49.32,Clear,1.81,1.0,0,0.68,0.46
"20:11:2025, 17:33",COL,2.0,8.0,5.06,15,495,14.57,41.55,Clear,2.84,1.0,0,0.59,0.5
"10:05:2025, 21:21",COL,2.0,8.0,6.34,6,224,39.0,22.58,Clear,6.7,1.0,0,0.62,0.64
"03:04:2025, 14:03",CRT,15.0,25.0,19.8,7,171,25.67,62.87,Cloudy,9.56,1.0,0,0.72,0.39
"06:08:2025, 03:24",PIL,2.0,8.0,6.78,3,78,43.6,98.05,Rainy,4.04,1.0,1,0.81,0.88
"09:06:2025, 17:48",PIL,2.0,8.0,7.94,14,592,37.91,86.99,Rainy,4.09,1.0,0,0.77,0.99
"09:11:2025, 09:57",COL,2.0,8.0,5.38,17,414,21.03,53.24,Clear,5.39,1.0,0,0.39,0.56
"04:09:2025, 16:30",FRO,-30.0,-18.0,-25.42,14,370,38.06,47.69,Clear,8.14,1.0,0,0.82,0.35
"29:08:2025, 08:36",PIL,2.0,8.0,11.74,18,674,44.18,34.44,Clear,7.38,1.0,0,0.81,1.0
"23:09:2025, 22:09",COL,2.0,8.0,6.31,3,45,39.67,32.55,Clear,10.81,1.0,0,0.75,0.58
"08:07:2025, 22:30",FRO,-30.0,-18.0,-25.65,9,245,38.7,32.56,Clear,2.82,1.0,0,0.8,0.35
"15:11:2025, 02:06",FRO,-30.0,-18.0,-26.29,8,163,19.95,53.54,Clear,3.1,0.9,0,0.46,0.3
"04:07:2025, 03:21",COL,2.0,8.0,6.38,4,105,43.27,35.23,Clear,0.72,1.0,0,0.82,0.61
"16:02:2026, 08:00",PIL,2.0,8.0,9.91,15,660,21.69,53.0,Clear,7.03,1.0,0,0.65,1.0
"23:11:2025, 04:21",COL,2.0,8.0,5.09,6,288,21.41,47.11,Clear,4.17,1.0,0,0.77,0.47
"29:01:2026, 02:09",COL,2.0,8.0,4.33,0,5,20.76,60.42,Cloudy,4.53,0.8,0,0.75,0.39
"29:06:2025, 07:30",FRO,-30.0,-18.0,-25.63,6,75,44.82,34.62,Clear,2.15,1.0,0,0.84,0.34
"19:03:2025, 07:57",COL,2.0,8.0,6.09,12,330,32.52,43.65,Cloudy,6.22,1.0,0,0.51,0.62
"06:06:2025, 10:00",PIL,2.0,8.0,12.19,16,644,43.75,90.27,Rainy,4.16,1.0,0,0.93,1.0
"09:07:2025, 05:30",FRO,-30.0,-18.0,-25.55,8,159,44.8,47.63,Clear,1.95,1.0,0,0.64,0.36
"10:10:2025, 19:27",CRT,15.0,25.0,19.75,6,182,23.98,68.98,Cloudy,7.27,1.0,0,0.65,0.39
"04:03:2025, 22:30",FRO,-30.0,-18.0,-26.13,6,185,24.69,52.75,Clear,6.12,1.0,0,0.72,0.31
"30:11:2025, 02:57",COL,2.0,8.0,4.93,7,256,20.42,27.61,Clear,2.29,0.97,0,0.73,0.45
"17:10:2025, 17:21",COL,2.0,8.0,5.74,11,306,24.39,13.55,Sandstorm,8.46,1.0,0,0.61,0.55
"11:04:2025, 03:42",FRO,-30.0,-18.0,-25.72,10,283,30.62,55.94,Cloudy,9.58,1.0,0,0.66,0.34
"26:11:2025, 16:42",FRO,-30.0,-18.0,-26.21,16,380,15.63,45.52,Clear,2.54,0.98,0,0.85,0.3
"29:03:2025, 18:33",COL,2.0,8.0,6.17,15,482,24.29,22.24,Sandstorm,9.69,1.0,0,0.61,0.61
"26:01:2026, 12:12",PIL,2.0,8.0,9.35,17,680,18.57,41.39,Cloudy,5.38,1.0,0,0.8,1.0
"22:02:2026, 20:48",PIL,2.0,8.0,4.67,6,169,15.31,49.59,Clear,9.03,1.0,0,0.88,0.41
"15:09:2025, 17:48",PIL,2.0,8.0,7.13,12,430,37.89,29.53,Clear,9.69,1.0,0,0.38,0.75
"04:03:2025, 21:27",CRT,15.0,25.0,19.77,6,153,25.56,46.54,Clear,7.85,1.0,0,0.79,0.38
"30:10:2025, 00:24",PIL,2.0,8.0,5.25,0,0,27.88,48.47,Cloudy,7.61,1.0,0,0.87,0.44
"19:06:2025, 00:45",COL,2.0,8.0,5.96,0,0,41.26,45.86,Cloudy,0.5,1.0,0,0.3,0.61
"10:04:2025, 09:30",FRO,-30.0,-18.0,-25.66,11,415,28.49,50.21,Cloudy,10.03,1.0,0,0.85,0.33
"23:11:2025, 09:36",PIL,2.0,8.0,4.89,10,225,20.81,50.21,Clear,3.05,0.96,0,0.84,0.43
"03:04:2025, 23:09",COL,2.0,8.0,6.29,12,442,27.06,69.08,Cloudy,9.18,1.0,0,0.94,0.58
"11:03:2025, 13:03",CRT,15.0,25.0,19.75,12,307,24.74,49.94,Clear,6.6,1.0,0,0.88,0.39
"26:05:2025, 13:15",CRT,15.0,25.0,20.32,14,268,40.23,67.27,Cloudy,5.81,1.0,0,0.54,0.48
"06:02:2026, 07:33",COL,2.0,8.0,4.81,4,35,21.25,23.26,Clear,7.18,1.0,0,0.49,0.45
"12:08:2025, 10:15",CRT,15.0,25.0,20.93,14,390,42.51,99.31,Rainy,5.71,1.0,0,0.52,0.67
"17:07:2025, 01:27",CRT,15.0,25.0,20.31,7,198,42.05,30.76,Clear,1.55,1.0,0,0.47,0.49
"27:09:2025, 01:03",CRT,15.0,25.0,20.57,10,260,42.0,45.67,Clear,7.08,1.0,0,0.81,0.47
"25:06:2025, 12:51",CRT,15.0,25.0,20.59,15,452,41.23,52.08,Clear,2.87,1.0,0,0.46,0.54
"08:08:2025, 14:54",FRO,-30.0,-18.0,-24.92,15,445,40.64,97.23,Rainy,4.55,1.0,1,0.7,0.52
"06:09:2025, 17:51",CRT,15.0,25.0,20.35,16,373,37.51,24.39,Clear,6.85,1.0,0,0.69,0.48
"21:10:2025, 01:09",COL,2.0,8.0,5.35,4,139,29.33,13.3,Sandstorm,6.5,1.0,0,0.57,0.52
"28:03:2025, 14:54",FRO,-30.0,-18.0,-25.78,13,392,25.25,20.19,Sandstorm,9.61,1.0,0,0.64,0.34
"01:11:2025, 07:42",FRO,-30.0,-18.0,-25.96,11,459,21.49,61.2,Cloudy,5.3,1.0,0,0.79,0.33
"31:07:2025, 11:36",PIL,2.0,8.0,6.69,12,245,42.78,53.04,Cloudy,5.11,1.0,0,0.88,0.65
"05:03:2025, 15:18",FRO,-30.0,-18.0,-25.89,11,417,25.19,44.36,Clear,6.55,1.0,0,0.89,0.33
"23:03:2025, 09:36",PIL,2.0,8.0,6.24,11,307,30.7,15.08,Sandstorm,8.74,1.0,0,0.46,0.63
"22:03:2025, 10:51",CRT,15.0,25.0,20.11,9,276,30.0,14.76,Sandstorm,8.67,1.0,0,0.52,0.44
"13:11:2025, 05:39",CRT,15.0,25.0,19.37,4,80,22.13,43.04,Clear,4.25,0.88,0,0.52,0.36
"13:10:2025, 10:06",FRO,-30.0,-18.0,-25.63,17,396,30.29,50.04,Cloudy,8.62,1.0,0,0.48,0.36
"20:03:2025, 23:09",COL,2.0,8.0,5.23,4,158,27.24,64.52,Cloudy,6.4,1.0,0,0.7,0.49
"11:03:2025, 19:00",PIL,2.0,8.0,4.96,1,0,24.3,24.98,Clear,7.41,1.0,0,0.7,0.43
"03:11:2025, 20:57",COL,2.0,8.0,4.61,8,276,15.7,66.37,Cloudy,5.6,0.9,0,0.79,0.43
"28:09:2025, 21:30",FRO,-30.0,-18.0,-25.71,4,75,37.37,39.01,Clear,8.12,1.0,0,0.8,0.32
"18:03:2025, 07:48",PIL,2.0,8.0,6.9,13,517,32.31,42.91,Cloudy,7.43,1.0,0,0.42,0.72
"28:07:2025, 13:57",COL,2.0,8.0,7.23,13,532,40.49,54.37,Clear,2.46,1.0,0,0.72,0.75
"03:01:2026, 18:33",COL,2.0,8.0,4.75,10,367,14.63,66.23,Cloudy,3.95,0.95,0,0.49,0.48
"19:09:2025, 02:18",FRO,-30.0,-18.0,-25.59,0,0,43.72,45.88,Clear,9.45,1.0,0,0.44,0.35
"13:03:2025, 23:30",FRO,-30.0,-18.0,-25.83,10,293,26.52,44.03,Cloudy,7.33,1.0,0,0.59,0.33
"17:10:2025, 03:00",PIL,2.0,8.0,5.4,3,90,31.48,17.91,Sandstorm,6.48,1.0,0,0.26,0.56
"04:08:2025, 07:39",CRT,15.0,25.0,20.66,6,225,44.55,93.71,Rainy,3.94,1.0,1,0.76,0.68
"23:01:2026, 11:45",COL,2.0,8.0,5.37,11,420,20.71,13.67,Sandstorm,5.31,1.0,0,0.78,0.51
"16:06:2025, 16:03",CRT,15.0,25.0,24.21,19,655,37.86,57.22,Cloudy,2.46,1.0,0,0.46,0.92
"20:04:2025, 20:27",CRT,15.0,25.0,19.9,7,292,24.34,34.98,Clear,7.02,1.0,0,0.39,0.43
"28:05:2025, 03:24",PIL,2.0,8.0,6.93,8,284,44.51,68.14,Cloudy,5.0,1.0,0,0.65,0.71
"08:01:2026, 21:24",PIL,2.0,8.0,4.46,6,206,16.06,62.59,Cloudy,4.1,0.86,0,0.43,0.46
"07:08:2025, 16:51",CRT,15.0,25.0,20.67,13,369,37.82,86.54,Rainy,4.28,1.0,0,0.58,0.62
"10:08:2025, 05:45",COL,2.0,8.0,6.93,4,115,44.24,87.4,Rainy,5.31,1.0,1,0.51,0.96
"31:12:2025, 01:39",CRT,15.0,25.0,19.34,5,160,18.91,16.15,Sandstorm,2.86,0.88,0,0.71,0.35
"24:07:2025, 00:45",COL,2.0,8.0,6.58,9,215,42.23,29.04,Clear,4.39,1.0,0,0.63,0.66
"18:03:2025, 23:33",COL,2.0,8.0,5.64,7,207,26.3,67.24,Cloudy,7.94,1.0,0,0.46,0.55
"09:10:2025, 17:54",FRO,-30.0,-18.0,-25.66,13,545,24.51,54.18,Cloudy,8.31,1.0,0,0.58,0.36
"03:01:2026, 07:00",PIL,2.0,8.0,4.7,4,88,22.79,44.73,Cloudy,3.56,0.9,0,0.52,0.45
"16:10:2025, 18:57",COL,2.0,8.0,5.62,8,288,23.52,12.9,Sandstorm,7.1,1.0,0,0.46,0.55
"12:02:2026, 02:51",CRT,15.0,25.0,19.52,8,169,18.74,34.25,Clear,8.45,1.0,0,0.4,0.4
"08:12:2025, 10:48",PIL,2.0,8.0,5.67,14,555,20.23,48.46,Clear,2.12,1.0,0,0.46,0.59
"06:12:2025, 17:09",COL,2.0,8.0,4.57,13,335,13.39,45.88,Clear,0.5,0.9,0,0.41,0.48
"27:07:2025, 08:12",PIL,2.0,8.0,7.17,11,393,44.11,48.02,Clear,4.62,1.0,0,0.67,0.74
"29:11:2025, 23:48",PIL,2.0,8.0,4.73,9,292,16.8,28.67,Clear,2.13,0.93,0,0.79,0.44
"30:09:2025, 22:09",COL,2.0,8.0,6.76,10,202,40.48,33.27,Clear,8.58,1.0,0,0.75,0.65
"21:10:2025, 19:42",FRO,-30.0,-18.0,-25.92,8,277,24.07,16.43,Sandstorm,7.24,1.0,0,0.68,0.32
"06:01:2026, 20:45",COL,2.0,8.0,4.05,4,45,15.91,59.13,Cloudy,2.79,0.74,0,0.33,0.43
"18:08:2025, 08:00",PIL,2.0,8.0,7.31,9,300,43.28,98.07,Rainy,4.51,1.0,1,0.51,1.0
"19:03:2025, 19:51",CRT,15.0,25.0,19.57,10,178,24.28,45.2,Cloudy,7.0,0.99,0,0.31,0.43
"08:09:2025, 04:51",CRT,15.0,25.0,20.57,5,155,45.5,39.21,Clear,8.77,1.0,0,0.51,0.5
"19:07:2025, 03:09",COL,2.0,8.0,7.01,10,338,43.78,25.9,Clear,2.57,1.0,0,0.48,0.74
"10:11:2025, 09:03",CRT,15.0,25.0,19.52,13,221,21.64,46.19,Clear,5.37,0.97,0,0.35,0.42
"14:07:2025, 17:48",PIL,2.0,8.0,7.14,12,562,38.44,45.24,Clear,1.66,1.0,0,0.45,0.78
"17:10:2025, 15:36",PIL,2.0,8.0,10.49,20,762,25.8,27.81,Sandstorm,9.23,1.0,0,0.55,1.0
"22:10:2025, 17:24",PIL,2.0,8.0,5.88,17,373,24.12,17.89,Sandstorm,7.76,1.0,0,0.67,0.56
